event_id,source,event_time_raw,event_time_reconciled,user_id,user_name,ip_address,event_name,model_id,region,extra
03fca75b-3a96-448e-ad20-428684cc6500,iam,2026-08-18T13:58:18.115968Z,2026-08-18T13:58:18.115968Z,AIDAD7E3B94030FD436D,janetwilliams,28.41.254.122,ConsoleLogin,,us-west-2,{}
aee3a729-80c7-4b01-8e24-e67758f6f699,iam,2026-08-18T13:59:03.794046Z,2026-08-18T13:59:03.794046Z,AIDA29BADC5B380841A3,stevennelson,66.13.238.40,ConsoleLogin,,us-west-2,{}
13d3d7f1-e989-4fad-99fb-148c34e9b750,iam,2026-08-18T14:01:23.598966Z,2026-08-18T14:01:23.598966Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,ConsoleLogin,,us-east-1,{}
5174688b-8363-4fe0-8768-26e1ab2708a6,ec2,2026-08-18T14:08:56.219388Z,2026-08-18T14:08:56.219388Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,StopInstances,,eu-west-1,{}
019bfe35-f5f9-4c85-8ac4-9d67f724aca1,model_access,2026-08-18T14:27:10.574869Z,2026-08-18T14:27:10.574869Z,AIDAC30E1DD5ED774161,shaneramirez,137.243.96.76,inference_call,model-691a355f,,"{""success"": true}"
815a9564-26e8-48f1-8b70-71c2c5a16be1,s3,2026-08-18T14:41:03.331211Z,2026-08-18T14:41:03.331211Z,AIDA1A8C72341B434D30,johnhoffman,136.218.109.97,GetObject,model-4d39bb85,us-west-2,"{""bytes"": 67939336}"
9550bfad-5a7f-416c-916d-fc84ba58a80e,iam,2026-08-18T14:45:41.663587Z,2026-08-18T14:45:41.663587Z,AIDA1A8C72341B434D30,johnhoffman,136.218.109.97,ConsoleLogin,,us-west-2,{}
02ccab1f-da90-4260-ac1c-3cdff44d4529,model_access,2026-08-18T14:50:36.794378Z,2026-08-18T14:50:36.794378Z,AIDAAAB2352E2BC74502,ddavis,210.8.107.66,inference_call,model-8f80af0f,,"{""success"": true}"
aa818bca-58b2-48ad-b66d-40aca0fd14e9,s3,2026-08-18T15:15:47.231946Z,2026-08-18T15:15:47.231946Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,GetObject,model-fb83f2bd,us-west-2,"{""bytes"": 70869057}"
07bcc3d0-cb89-41e1-89ee-e53ccdaac945,model_access,2026-08-18T15:23:47.655819Z,2026-08-18T15:23:47.655819Z,AIDA1E12E2D70A904F00,johnsonjoshua,196.89.6.126,inference_call,model-07fe161b,,"{""success"": true}"
5c66543d-e25c-4c15-8d9e-1e2205e1243b,s3,2026-08-18T15:39:39.887788Z,2026-08-18T15:39:39.887788Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,GetObject,model-2d062f5e,us-east-1,"{""bytes"": 62056824}"
e0ae21c5-30d3-4bf7-85d1-77649559330a,iam,2026-08-18T15:56:12.336895Z,2026-08-18T15:56:12.336895Z,AIDA672BC5F62602429A,shawn52,200.250.175.183,ConsoleLogin,,us-west-2,{}
8839745a-40d4-4bab-8d64-d2901d65d80e,s3,2026-08-18T16:00:41.546378Z,2026-08-18T16:00:41.546378Z,AIDA1A8C72341B434D30,johnhoffman,136.218.109.97,GetObject,model-886b3c7b,eu-west-1,"{""bytes"": 6928990}"
74c13f73-d0d6-480f-8e79-2f1e0ab4549f,s3,2026-08-18T16:16:09.077522Z,2026-08-18T16:16:09.077522Z,AIDA9C40BFB9E5844DB0,richard13,216.121.229.251,GetObject,model-25eb31b3,us-west-2,"{""bytes"": 53708062}"
5139c0bd-464c-4f89-998a-12099fac294c,s3,2026-08-18T16:21:19.691463Z,2026-08-18T16:21:19.691463Z,AIDA672BC5F62602429A,shawn52,200.250.175.183,GetObject,model-1f604561,eu-west-1,"{""bytes"": 61442359}"
b331976e-fbc4-47c4-8a20-cf7245b3bbe2,model_access,2026-08-18T16:26:04.733776Z,2026-08-18T16:26:04.733776Z,AIDA9C40BFB9E5844DB0,richard13,216.121.229.251,metadata_view,model-fb0f350d,,"{""success"": true}"
8eebb58b-6c37-4a2e-8066-2cca39bfb23a,model_access,2026-08-18T16:30:23.773851Z,2026-08-18T16:30:23.773851Z,AIDA29BADC5B380841A3,stevennelson,66.13.238.40,inference_call,model-25eb31b3,,"{""success"": true}"
78f3bc41-2624-46a1-9298-d57773cc3035,model_access,2026-08-18T16:36:41.903710Z,2026-08-18T16:36:41.903710Z,AIDAAAB2352E2BC74502,ddavis,210.8.107.66,metadata_view,model-fb83f2bd,,"{""success"": true}"
c8c5da68-154c-4f36-9c44-6ed5d95ba217,model_access,2026-08-18T18:48:00.160316Z,2026-08-18T18:48:00.160316Z,AIDA29BADC5B380841A3,stevennelson,66.13.238.40,metadata_view,model-77f30768,,"{""success"": true}"
dcad1237-664b-4f42-96f1-c213d6598355,iam,2026-08-18T19:21:17.096374Z,2026-08-18T19:21:17.096374Z,AIDAD119EB86BAC24FA8,yherrera,197.114.80.115,ConsoleLogin,,us-west-2,{}
56ca8beb-68c6-40f5-9d40-9c5ec8636a5d,s3,2026-08-18T19:37:19.082755Z,2026-08-18T19:37:19.082755Z,AIDA29BADC5B380841A3,stevennelson,66.13.238.40,GetObject,model-aa5e8838,us-west-2,"{""bytes"": 64718110}"
6833e6e0-1dd4-436e-ba58-89f03729908c,ec2,2026-08-18T19:40:00.884743Z,2026-08-18T19:40:00.884743Z,AIDA269B30AF5AF843E1,djames,197.17.58.159,StopInstances,,us-west-2,{}
f9c83779-d41d-478e-90aa-d81b397c0a43,model_access,2026-08-18T19:58:08.531506Z,2026-08-18T19:58:08.531506Z,AIDA9C40BFB9E5844DB0,richard13,216.121.229.251,training_job,model-691a355f,,"{""success"": true}"
9f6d65bb-c469-4e6e-90da-235653129530,s3,2026-08-19T01:19:51.288658Z,2026-08-19T01:19:51.288658Z,AIDA41F28DC35FCA40C7,svc-mlplatform-ci,91.27.221.140,GetObject,model-00fe679f,ap-southeast-1,"{""bytes"": 3033215795}"
9c8aad03-3507-4af0-9d26-d4ff591fb977,model_access,2026-08-19T02:03:26.718047Z,2026-08-19T02:03:26.718047Z,AIDA41F28DC35FCA40C7,svc-mlplatform-ci,91.27.221.140,weight_download,model-45e162fc,,"{""success"": true}"
e8533c01-dce9-42a7-b80f-0781c110bde2,model_access,2026-08-19T02:56:43.144446Z,2026-08-19T02:56:43.144446Z,AIDA41F28DC35FCA40C7,svc-mlplatform-ci,91.27.221.140,weight_download,model-00fe679f,,"{""success"": true}"
ba35b006-2e0c-4fb3-aa4b-54038fe6c23c,model_access,2026-08-19T03:46:41.192555Z,2026-08-19T03:46:41.192555Z,AIDA41F28DC35FCA40C7,svc-mlplatform-ci,91.27.221.140,weight_download,model-5cc09e0c,,"{""success"": true}"
240bc39c-2644-4ac5-a186-2db658af9c7e,model_access,2026-08-19T08:13:36.065518Z,2026-08-19T08:13:36.065518Z,AIDAC30E1DD5ED774161,shaneramirez,137.243.96.76,metadata_view,model-77f30768,,"{""success"": true}"
d80758e8-6126-427a-80b5-faf5a71d0366,model_access,2026-08-19T08:18:24.441200Z,2026-08-19T08:18:24.441200Z,AIDAD7E3B94030FD436D,janetwilliams,28.41.254.122,inference_call,model-c3d6026b,,"{""success"": true}"
a0bc8e26-83f6-45a1-9375-63276ab30dfa,s3,2026-08-19T08:47:33.833662Z,2026-08-19T08:47:33.833662Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,GetObject,model-709c6a23,us-east-1,"{""bytes"": 64212697}"
0a789f50-1ddb-4f6e-9745-94d9e7bcce0c,model_access,2026-08-19T08:50:26.298369Z,2026-08-19T08:50:26.298369Z,AIDA672BC5F62602429A,shawn52,200.250.175.183,training_job,model-fb0f350d,,"{""success"": true}"
c7aa1a97-1797-49a3-aba2-82fe25ac63d2,ec2,2026-08-19T09:04:20.338759Z,2026-08-19T09:04:20.338759Z,AIDA1A8C72341B434D30,johnhoffman,136.218.109.97,StopInstances,,eu-west-1,{}
760e3bfe-5bf7-4b21-84a0-a228129899dc,ec2,2026-08-19T09:08:55.877717Z,2026-08-19T09:08:55.877717Z,AIDA720503BC41304CCE,susanrogers,177.99.242.44,StartInstances,,us-west-2,{}
fce4726e-f5f2-494e-8ce4-d5d3cb13d80a,model_access,2026-08-19T09:25:43.480820Z,2026-08-19T09:25:43.480820Z,AIDA9C40BFB9E5844DB0,richard13,216.121.229.251,metadata_view,model-77f30768,,"{""success"": true}"
75c118bd-dfe1-48a6-8efc-f82108efaf07,model_access,2026-08-19T10:00:32.416397Z,2026-08-19T10:00:32.416397Z,AIDAAAB2352E2BC74502,ddavis,210.8.107.66,metadata_view,model-92159fc8,,"{""success"": true}"
86e32d4b-2e89-4102-8482-1788c55ab22f,iam,2026-08-19T10:03:26.900648Z,2026-08-19T10:03:26.900648Z,AIDA9C40BFB9E5844DB0,richard13,216.121.229.251,ConsoleLogin,,us-east-1,{}
a8fff48f-7c89-42c3-b375-1ba6ac774c17,model_access,2026-08-19T10:46:52.746206Z,2026-08-19T10:46:52.746206Z,AIDA29BADC5B380841A3,stevennelson,66.13.238.40,inference_call,model-00fe679f,,"{""success"": true}"
f27533e0-b4b7-415c-9629-0cabaf27450c,ec2,2026-08-19T10:52:20.704455Z,2026-08-19T10:52:20.704455Z,AIDA720503BC41304CCE,susanrogers,177.99.242.44,StopInstances,,us-east-1,{}
e3134024-eafd-40af-94b1-4b1d2e8a85ba,model_access,2026-08-19T11:47:03.539571Z,2026-08-19T11:47:03.539571Z,AIDA269B30AF5AF843E1,djames,197.17.58.159,inference_call,model-fe533931,,"{""success"": true}"
f1e805e1-111f-46c5-93e7-a7d965033959,model_access,2026-08-19T12:26:56.110498Z,2026-08-19T12:26:56.110498Z,AIDA29BADC5B380841A3,stevennelson,66.13.238.40,metadata_view,model-d8cfab56,,"{""success"": true}"
4beb49e1-915c-4f3e-9429-03c5af1226c7,model_access,2026-08-19T12:45:11.200951Z,2026-08-19T12:45:11.200951Z,AIDA29BADC5B380841A3,stevennelson,66.13.238.40,metadata_view,model-886b3c7b,,"{""success"": true}"
c4efe60f-48e7-4de3-8367-a687d25b0fb9,s3,2026-08-19T13:40:56.469978Z,2026-08-19T13:40:56.469978Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,GetObject,model-aa5e8838,us-west-2,"{""bytes"": 64718110}"
d4957b6c-8f81-43a3-b899-7cb34166382c,ec2,2026-08-19T13:43:07.282027Z,2026-08-19T13:43:07.282027Z,AIDAD7E3B94030FD436D,janetwilliams,28.41.254.122,StopInstances,,eu-west-1,{}
6ecaa035-02ac-4bd9-953f-17667dc99799,model_access,2026-08-19T14:28:06.470243Z,2026-08-19T14:28:06.470243Z,AIDAAAB2352E2BC74502,ddavis,210.8.107.66,training_job,model-aa5e8838,,"{""success"": true}"
ff759ff2-7da1-499b-8a37-aa4ff8617762,ec2,2026-08-19T14:39:50.324026Z,2026-08-19T14:39:50.324026Z,AIDAC30E1DD5ED774161,shaneramirez,137.243.96.76,StopInstances,,eu-west-1,{}
7d0e6443-8373-4ccc-a93b-663265ff2c57,iam,2026-08-19T14:55:50.705740Z,2026-08-19T14:55:50.705740Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,ConsoleLogin,,us-east-1,{}
64b07336-d2c4-481d-b0e3-902be2f5c42b,s3,2026-08-19T15:54:21.104855Z,2026-08-19T15:54:21.104855Z,AIDAD7E3B94030FD436D,janetwilliams,28.41.254.122,GetObject,model-2d062f5e,us-east-1,"{""bytes"": 62056824}"
05181700-974c-4f96-9b70-f186c58cb0ff,model_access,2026-08-19T16:05:35.624826Z,2026-08-19T16:05:35.624826Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,training_job,model-a6d96d3f,,"{""success"": true}"
537f07d9-45b7-44a1-bc18-2d43094a5a6c,model_access,2026-08-19T16:31:06.955619Z,2026-08-19T16:31:06.955619Z,AIDAAAB2352E2BC74502,ddavis,210.8.107.66,inference_call,model-aa5e8838,,"{""success"": true}"
474a3f4c-538d-4eb8-9fc5-d3b6d65f07a7,iam,2026-08-19T16:49:32.524355Z,2026-08-19T16:49:32.524355Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,ConsoleLogin,,eu-west-1,{}
b10c670f-efd7-4a51-90c3-7c10a76f9e75,s3,2026-08-19T16:58:30.091373Z,2026-08-19T16:58:30.091373Z,AIDA29BADC5B380841A3,stevennelson,66.13.238.40,GetObject,model-d8cfab56,us-east-1,"{""bytes"": 9514778}"
0d943646-2b85-4247-84a2-ba2ed2f2a5e5,iam,2026-08-19T16:59:03.547989Z,2026-08-19T16:59:03.547989Z,AIDAD7E3B94030FD436D,janetwilliams,28.41.254.122,ConsoleLogin,,eu-west-1,{}
97a53b30-6428-49ba-9d34-d0a3b1907c41,iam,2026-08-19T17:03:45.118439Z,2026-08-19T17:03:45.118439Z,AIDAC30E1DD5ED774161,shaneramirez,137.243.96.76,ConsoleLogin,,us-east-1,{}
51a3255f-b32b-43de-b7f6-91bfce6aad26,model_access,2026-08-19T17:04:02.966192Z,2026-08-19T17:04:02.966192Z,AIDA269B30AF5AF843E1,djames,197.17.58.159,inference_call,model-25eb31b3,,"{""success"": true}"
a1201741-32ab-435c-867d-376885007990,model_access,2026-08-19T17:22:33.934578Z,2026-08-19T17:22:33.934578Z,AIDA720503BC41304CCE,susanrogers,177.99.242.44,inference_call,model-fe533931,,"{""success"": true}"
bb53867e-c123-4eda-bd27-0ab4918458f4,s3,2026-08-19T17:55:21.220943Z,2026-08-19T17:55:21.220943Z,AIDAC30E1DD5ED774161,shaneramirez,137.243.96.76,GetObject,model-5cc09e0c,eu-west-1,"{""bytes"": 1587544}"
0cea02f4-200f-4050-b607-82eaf3c8d283,iam,2026-08-19T18:19:05.351375Z,2026-08-19T18:19:05.351375Z,AIDA9C40BFB9E5844DB0,richard13,216.121.229.251,ConsoleLogin,,us-east-1,{}
cef1b795-f527-4fa9-8fef-6477fe6561ca,s3,2026-08-19T18:33:37.701138Z,2026-08-19T18:33:37.701138Z,AIDAC30E1DD5ED774161,shaneramirez,137.243.96.76,GetObject,model-00fe679f,eu-west-1,"{""bytes"": 60664315}"
d377dcba-05a0-4a28-9049-6f11fbebdc27,s3,2026-08-19T18:41:19.781851Z,2026-08-19T18:41:19.781851Z,AIDA672BC5F62602429A,shawn52,200.250.175.183,GetObject,model-5eac1162,us-west-2,"{""bytes"": 45468352}"
43bab08e-acd6-4069-bed3-9818bdea2b9b,ec2,2026-08-19T18:50:25.563968Z,2026-08-19T18:50:25.563968Z,AIDA1A8C72341B434D30,johnhoffman,136.218.109.97,StartInstances,,us-east-1,{}
418ecc51-c5ee-49af-a16d-d582792b9529,ec2,2026-08-19T19:03:11.477279Z,2026-08-19T19:03:11.477279Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,StopInstances,,us-west-2,{}
6e388bfa-dea6-4752-9d36-ab4427335f77,s3,2026-08-19T19:47:32.707227Z,2026-08-19T19:47:32.707227Z,AIDA672BC5F62602429A,shawn52,200.250.175.183,GetObject,model-fb0f350d,eu-west-1,"{""bytes"": 11683233}"
ed9846f0-535b-43ab-8b9a-1a0a68e19fea,model_access,2026-08-19T19:55:06.188884Z,2026-08-19T19:55:06.188884Z,AIDAAAB2352E2BC74502,ddavis,210.8.107.66,metadata_view,model-5eac1162,,"{""success"": true}"
4fd3cda3-080f-44ec-b364-fb18acd17cee,model_access,2026-08-20T02:27:41.753594Z,2026-08-20T02:27:41.753594Z,AIDA41F28DC35FCA40C7,svc-mlplatform-ci,91.27.221.140,weight_download,model-5cc09e0c,,"{""success"": true}"
7364087b-5828-4d92-abbb-73852b437d79,ec2,2026-08-20T02:33:13.496160Z,2026-08-20T02:33:13.496160Z,AIDA41F28DC35FCA40C7,svc-mlplatform-ci,91.27.221.140,RunInstances,,ap-southeast-1,{}
75fa2ba9-4e61-4dd5-8eff-1cf3b9663fce,model_access,2026-08-20T03:10:53.818268Z,2026-08-20T03:10:53.818268Z,AIDA41F28DC35FCA40C7,svc-mlplatform-ci,91.27.221.140,weight_download,model-00fe679f,,"{""success"": true}"
ed61566d-9799-44bb-8310-ee8130a0067c,s3,2026-08-20T03:33:30.764674Z,2026-08-20T03:33:30.764674Z,AIDA41F28DC35FCA40C7,svc-mlplatform-ci,91.27.221.140,GetObject,model-5cc09e0c,ap-southeast-1,"{""bytes"": 79377203}"
5e1057c2-90a5-44cb-a148-02a84c7ecfb0,s3,2026-08-20T03:46:09.456054Z,2026-08-20T03:46:09.456054Z,AIDA41F28DC35FCA40C7,svc-mlplatform-ci,91.27.221.140,GetObject,model-00fe679f,ap-southeast-1,"{""bytes"": 3033215795}"
792c1070-6270-427e-ac90-d923864727fa,s3,2026-08-20T04:02:35.854806Z,2026-08-20T04:02:35.854806Z,AIDA41F28DC35FCA40C7,svc-mlplatform-ci,91.27.221.140,GetObject,model-00fe679f,ap-southeast-1,"{""bytes"": 3033215795}"
5ff414b0-d196-4711-9aab-931526ffcc74,s3,2026-08-20T04:11:11.048250Z,2026-08-20T04:11:11.048250Z,AIDA41F28DC35FCA40C7,svc-mlplatform-ci,91.27.221.140,GetObject,model-45e162fc,ap-southeast-1,"{""bytes"": 761266176}"
a26e983a-9364-4c04-9c5f-21b08088ac17,model_access,2026-08-20T08:14:00.399728Z,2026-08-20T08:14:00.399728Z,AIDAD7E3B94030FD436D,janetwilliams,28.41.254.122,metadata_view,model-07fe161b,,"{""success"": true}"
5b8cba7c-b856-46a0-ae11-a238640759f1,model_access,2026-08-20T08:35:32.158434Z,2026-08-20T08:35:32.158434Z,AIDA29BADC5B380841A3,stevennelson,66.13.238.40,training_job,model-691a355f,,"{""success"": true}"
e58f8aca-1be1-4044-a0ca-4f1df17cb748,model_access,2026-08-20T09:02:54.400198Z,2026-08-20T09:02:54.400198Z,AIDA269B30AF5AF843E1,djames,197.17.58.159,training_job,model-92159fc8,,"{""success"": true}"
29290c1f-5997-439b-a002-96047180212e,s3,2026-08-20T09:36:43.942848Z,2026-08-20T09:36:43.942848Z,AIDA672BC5F62602429A,shawn52,200.250.175.183,GetObject,model-709c6a23,eu-west-1,"{""bytes"": 64212697}"
6cfb5fa5-25fb-4ef4-a01d-7bad394e3c5a,iam,2026-08-20T09:37:45.662642Z,2026-08-20T09:37:45.662642Z,AIDAD7E3B94030FD436D,janetwilliams,28.41.254.122,ConsoleLogin,,us-east-1,{}
d89c8f9a-8719-4e95-bd15-e5eccff8c01f,iam,2026-08-20T10:23:16.510395Z,2026-08-20T10:23:16.510395Z,AIDAD7E3B94030FD436D,janetwilliams,28.41.254.122,ConsoleLogin,,eu-west-1,{}
6385de11-ca2c-448a-9812-57d5f3376d82,model_access,2026-08-20T10:54:32.242874Z,2026-08-20T10:54:32.242874Z,AIDA9C40BFB9E5844DB0,richard13,216.121.229.251,inference_call,model-709c6a23,,"{""success"": true}"
95945fa0-92e1-4067-83c1-c39769dcc27c,s3,2026-08-20T11:43:21.930828Z,2026-08-20T11:43:21.930828Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,GetObject,model-92159fc8,us-east-1,"{""bytes"": 38210109}"
11936f0b-4a37-411a-b055-d2f8412be596,ec2,2026-08-20T12:15:04.964790Z,2026-08-20T12:15:04.964790Z,AIDAAAB2352E2BC74502,ddavis,210.8.107.66,StartInstances,,eu-west-1,{}
20b3ecc8-834b-4351-8270-d634a122cfb4,s3,2026-08-20T12:27:30.553130Z,2026-08-20T12:27:30.553130Z,AIDA29BADC5B380841A3,stevennelson,66.13.238.40,GetObject,model-45e162fc,us-east-1,"{""bytes"": 15225323}"
78d8a891-a897-44ff-a8b8-bb658b5c9d6d,model_access,2026-08-20T12:36:40.149134Z,2026-08-20T12:36:40.149134Z,AIDA269B30AF5AF843E1,djames,197.17.58.159,metadata_view,model-77f30768,,"{""success"": true}"
a4fbbaa6-0659-474f-822e-1a946a78a8e3,model_access,2026-08-20T12:41:02.871269Z,2026-08-20T12:41:02.871269Z,AIDAD119EB86BAC24FA8,yherrera,197.114.80.115,metadata_view,model-77f30768,,"{""success"": true}"
18c9a139-e90d-42d7-89e1-fa22d57bdb45,model_access,2026-08-20T12:48:47.844821Z,2026-08-20T12:48:47.844821Z,AIDA720503BC41304CCE,susanrogers,177.99.242.44,metadata_view,model-25eb31b3,,"{""success"": true}"
de1bd89c-6303-4375-ae3e-ce62ae558996,iam,2026-08-20T13:09:31.806423Z,2026-08-20T13:09:31.806423Z,AIDAAAB2352E2BC74502,ddavis,210.8.107.66,ConsoleLogin,,us-east-1,{}
cfc1193b-3ef2-4fa3-8143-1cbed4d5ec83,model_access,2026-08-20T13:20:27.527068Z,2026-08-20T13:20:27.527068Z,AIDAD7E3B94030FD436D,janetwilliams,28.41.254.122,metadata_view,model-25eb31b3,,"{""success"": true}"
4bca8fdd-21d4-4946-abf9-ec145cb37fd4,model_access,2026-08-20T14:09:16.650040Z,2026-08-20T14:09:16.650040Z,AIDA269B30AF5AF843E1,djames,197.17.58.159,inference_call,model-aa5e8838,,"{""success"": true}"
2ceddb48-7ad6-4a4b-9449-1e2435337dc1,s3,2026-08-20T14:24:59.210044Z,2026-08-20T14:24:59.210044Z,AIDA1E12E2D70A904F00,johnsonjoshua,196.89.6.126,GetObject,model-25eb31b3,eu-west-1,"{""bytes"": 53708062}"
c85ee596-b994-42be-989c-ba044a610457,s3,2026-08-20T15:58:26.506703Z,2026-08-20T15:58:26.506703Z,AIDA9C40BFB9E5844DB0,richard13,216.121.229.251,GetObject,model-c3d6026b,us-west-2,"{""bytes"": 50411339}"
b4e458e4-363b-4439-b2ef-6f36a7da5834,model_access,2026-08-20T16:41:45.242678Z,2026-08-20T16:41:45.242678Z,AIDA720503BC41304CCE,susanrogers,177.99.242.44,inference_call,model-709c6a23,,"{""success"": true}"
d03fa706-3e51-4a94-a795-c0f7b6591e28,s3,2026-08-20T17:38:49.116619Z,2026-08-20T17:38:49.116619Z,AIDAD7E3B94030FD436D,janetwilliams,28.41.254.122,GetObject,model-0492cf38,eu-west-1,"{""bytes"": 4844421}"
3a948439-388b-491c-923b-2278167022bb,iam,2026-08-20T18:19:47.344180Z,2026-08-20T18:19:47.344180Z,AIDA29BADC5B380841A3,stevennelson,66.13.238.40,ConsoleLogin,,us-west-2,{}
5b312549-d04e-4631-96d1-d58fcdb6bc23,model_access,2026-08-20T18:22:08.570250Z,2026-08-20T18:22:08.570250Z,AIDA720503BC41304CCE,susanrogers,177.99.242.44,training_job,model-8f80af0f,,"{""success"": true}"
e16adc6b-8930-4802-a161-24b644265240,model_access,2026-08-20T18:27:52.212466Z,2026-08-20T18:27:52.212466Z,AIDA9C40BFB9E5844DB0,richard13,216.121.229.251,metadata_view,model-4d39bb85,,"{""success"": true}"
4c7ef163-d370-48d1-bb9f-648dccf43fd9,iam,2026-08-20T18:38:00.543094Z,2026-08-20T18:38:00.543094Z,AIDAD7E3B94030FD436D,janetwilliams,28.41.254.122,ConsoleLogin,,eu-west-1,{}
2aefcbc8-5607-4d12-8009-b8e529c3f0c6,s3,2026-08-20T19:18:01.341498Z,2026-08-20T19:18:01.341498Z,AIDA1A8C72341B434D30,johnhoffman,136.218.109.97,GetObject,model-07fe161b,eu-west-1,"{""bytes"": 73645686}"
bdeefaa4-9a17-4584-a485-e984439299bf,s3,2026-08-20T19:19:54.376832Z,2026-08-20T19:19:54.376832Z,AIDA29BADC5B380841A3,stevennelson,66.13.238.40,GetObject,model-0492cf38,us-east-1,"{""bytes"": 4844421}"
14884e67-cf86-41aa-a34d-9806b7fac9c5,ec2,2026-08-20T19:21:51.907935Z,2026-08-20T19:21:51.907935Z,AIDAC30E1DD5ED774161,shaneramirez,137.243.96.76,StopInstances,,eu-west-1,{}
728c3703-dbe6-4990-95f7-89e40fd9f42c,model_access,2026-08-20T19:29:39.268281Z,2026-08-20T19:29:39.268281Z,AIDA269B30AF5AF843E1,djames,197.17.58.159,training_job,model-5cc09e0c,,"{""success"": true}"
9933672c-be8d-4474-818f-d8b522f97121,model_access,2026-08-20T19:50:38.448221Z,2026-08-20T19:50:38.448221Z,AIDAC30E1DD5ED774161,shaneramirez,137.243.96.76,metadata_view,model-c3d6026b,,"{""success"": true}"
217a9698-6527-45c2-babc-9b134919f0bf,model_access,2026-08-21T01:45:09.722871Z,2026-08-21T01:45:09.722871Z,AIDA41F28DC35FCA40C7,svc-mlplatform-ci,91.27.221.140,weight_download,model-5cc09e0c,,"{""success"": true}"
8343a765-2c1a-439f-a289-9398344035c8,iam,2026-08-21T01:57:08.882258Z,2026-08-21T01:57:08.882258Z,AIDA41F28DC35FCA40C7,svc-mlplatform-ci,91.27.221.140,AttachUserPolicy,,us-east-1,{}
3fe75a3d-2917-4669-b308-c8988c5da959,model_access,2026-08-21T03:16:07.814604Z,2026-08-21T03:16:07.814604Z,AIDA41F28DC35FCA40C7,svc-mlplatform-ci,91.27.221.140,weight_download,model-45e162fc,,"{""success"": true}"
7f757844-b943-4f6e-b90f-45cb314a3076,ec2,2026-08-21T03:42:31.527159Z,2026-08-21T03:42:31.527159Z,AIDA41F28DC35FCA40C7,svc-mlplatform-ci,91.27.221.140,RunInstances,,ap-southeast-1,{}
6d6a04d6-fe5c-4382-9eca-211d3d67d34e,model_access,2026-08-21T03:43:00.731965Z,2026-08-21T03:43:00.731965Z,AIDA41F28DC35FCA40C7,svc-mlplatform-ci,91.27.221.140,weight_download,model-45e162fc,,"{""success"": true}"
bf7c4d12-d707-49f2-a3c2-cccd0f79760c,s3,2026-08-21T03:53:11.002200Z,2026-08-21T03:53:11.002200Z,AIDA41F28DC35FCA40C7,svc-mlplatform-ci,91.27.221.140,GetObject,model-5cc09e0c,ap-southeast-1,"{""bytes"": 79377203}"
6c56e08e-9e15-44dc-a957-79f93290c1a3,model_access,2026-08-21T08:05:28.894073Z,2026-08-21T08:05:28.894073Z,AIDAAAB2352E2BC74502,ddavis,210.8.107.66,inference_call,model-886b3c7b,,"{""success"": true}"
65136fee-8e1f-410c-971d-2c5e78f68fb3,model_access,2026-08-21T08:33:00.059905Z,2026-08-21T08:33:00.059905Z,AIDA9C40BFB9E5844DB0,richard13,216.121.229.251,metadata_view,model-886b3c7b,,"{""success"": true}"
9203cda0-ccad-40be-9d50-6c275ba0502e,model_access,2026-08-21T09:34:00.635831Z,2026-08-21T09:34:00.635831Z,AIDAD7E3B94030FD436D,janetwilliams,28.41.254.122,metadata_view,model-4d39bb85,,"{""success"": true}"
c97c9f34-13cb-4e47-8078-ddf1029de01f,s3,2026-08-21T09:37:00.890121Z,2026-08-21T09:37:00.890121Z,AIDAC30E1DD5ED774161,shaneramirez,137.243.96.76,GetObject,model-07fe161b,us-west-2,"{""bytes"": 73645686}"
81482775-fb69-4b69-a5c2-5fd1f198e0d8,iam,2026-08-21T10:02:18.578231Z,2026-08-21T10:02:18.578231Z,AIDAC30E1DD5ED774161,shaneramirez,137.243.96.76,ConsoleLogin,,us-west-2,{}
37f0c012-884a-4aab-904a-6aa5bd77b7e9,model_access,2026-08-21T10:20:48.497052Z,2026-08-21T10:20:48.497052Z,AIDA1A8C72341B434D30,johnhoffman,136.218.109.97,inference_call,model-fb0f350d,,"{""success"": true}"
79e0a7d8-ea55-43a4-a542-3d0ab5475f80,iam,2026-08-21T10:53:29.270433Z,2026-08-21T10:53:29.270433Z,AIDA9C40BFB9E5844DB0,richard13,216.121.229.251,ConsoleLogin,,us-east-1,{}
a863014a-89e9-4b20-9729-13ffdcf8cf2f,s3,2026-08-21T11:16:43.675496Z,2026-08-21T11:16:43.675496Z,AIDA720503BC41304CCE,susanrogers,177.99.242.44,GetObject,model-886b3c7b,us-east-1,"{""bytes"": 6928990}"
